video_id,title,views,tags,channel_name,subscribers,search_query,thumbnail_url,duration_seconds,thumbnail_path
KxaKQcOeb3U,free 2hollis + nate sib + gunnr type beat prodigy,3673,2hollis type beat|free 2hollis type beat|2hollis type beat free|sad 2hollis type beat|2hollis dance type beat|midwxst type beat|pop type beat|ericdoa type beat|bladee type beat|ecco2k type beat|hard type beat|type beat free|type beat|club type beat|god type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|free type beat|2hollis trauma type beat|hard dance type beat|2hollis type beat free for profit|house type beat,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/KxaKQcOeb3U/maxresdefault.jpg,123,thumbnails\KxaKQcOeb3U.jpg
tEcgLGzHeZ0,"[FREE] 2hollis + starboy Type Beat ""PLAYBOY""",106,2hollis|2hollis type beat|edm|edm type beat|house type beat|hard dance type beat|free for profit|crystal castles type beat|drain gang type beat|star boy|star boy type|bladee type beat|electroclash|electroclash type beat|2010 edm type beat|club house|ecco2k type beat|skrillex type beat|hyperpop type beat|hyperpop|eurodance type beat|yabujin type beat|free beat|pop type beat|morecalcium|trauma type beat|starboy type beat|2hollis x trauma type beat,Dailybands,948,2hollis type beat,https://i.ytimg.com/vi/tEcgLGzHeZ0/maxresdefault.jpg,173,thumbnails\tEcgLGzHeZ0.jpg
mJx5R8zXiuU,☝️How to 2HOLLIS Type beat☝️,1377,2hollis|2hollis jeans|jeans 2hollis|who is 2hollis|2hollis crush|2hollis lyrics|2hollis type beat|2hollis reaction|2hollis 2|2 hollis|#2hollis|hollis|2hollis boy|2hollis бит|1 hollis|3hollis|2hollis bafu|bafu 2hollis|2hollis live|2hollis клип|2hollis album|2hollis safety|2hollis truama|truama 2hollis|2hollis remake|2hollis trauma|2hollis реакция|2hollis перевод|2hollis история|2hollis концерт|2hollis history|2hollis интервью,Pekatgu,6100,2hollis type beat,https://i.ytimg.com/vi/mJx5R8zXiuU/maxresdefault.jpg,59,thumbnails\mJx5R8zXiuU.jpg
DKD4EiwwErQ,*free for profit* nate sib + 2hollis type beat - *tour*,2446,2hollis|2hollis safety|2hollis type beat|2hollis type beat free|As Within So Without|beat|bladee type beat|club type beat|drain gang|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|freestyle type beat|god type beat|hard type beat|house type beat|joalisho|mage 1|meta|midwxst type beat|pop type beat|rap beat|sad 2hollis type beat|the jarl|trap beat|type beat|type beat free|white tiger|yung lean type beat,+fiftyzeros,5670,2hollis type beat,https://i.ytimg.com/vi/DKD4EiwwErQ/maxresdefault.jpg,103,thumbnails\DKD4EiwwErQ.jpg
OKgQreTujuA,[free] 2hollis star type beat,498,2hollis dance type beat|2hollis gold type beat|2hollis nerve type beat|2hollis new album type beat|2hollis star type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|club type beat|free 2hollis type beat|hard dance type beat|hard type beat|house type beat|jeans type beat|midwxst type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy 2hollis type beat|trauma type beat,ausuro,3420,2hollis type beat,https://i.ytimg.com/vi/OKgQreTujuA/maxresdefault.jpg,95,thumbnails\OKgQreTujuA.jpg
MU1HOQ8H_cU,"2hollis type beat, full beat on the channel, go and check it out! #digicore #2hollis #music",1173,,0vvv0,7,2hollis type beat,https://i.ytimg.com/vi/MU1HOQ8H_cU/maxresdefault.jpg,56,thumbnails\MU1HOQ8H_cU.jpg
VoOMDtPmBDo,[FREE] 2hollis Type Beat „God“ #2hollis #reinerthegod #typebeat,14,,ReinerTheGod,78,2hollis type beat,https://i.ytimg.com/vi/VoOMDtPmBDo/maxresdefault.jpg,16,thumbnails\VoOMDtPmBDo.jpg
PjFvLyNKUzU,"[free for profit] 2hollis type beat - ""sunny""",170,2hollis|2hollis dance type beat|2hollis safety|2hollis type beat|2hollis type beat free|5ivestarz type beat|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free ken carson type beat|free type beat|gab3 type beat|god type beat|hard type beat|house type beat|midwxst type beat|pop type beat|sad 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|type beat|type beat free,realohara,163,2hollis type beat,https://i.ytimg.com/vi/PjFvLyNKUzU/maxresdefault.jpg,105,thumbnails\PjFvLyNKUzU.jpg
-mrWGaEbMPQ,"(free) 2hollis x starboy type beat - ""sorry""",94,,Ecstasy ,12,2hollis type beat,https://i.ytimg.com/vi/-mrWGaEbMPQ/maxresdefault.jpg,185,thumbnails\-mrWGaEbMPQ.jpg
EMHs3WM6i1U,New 2hollis Type Beat on BeatStars  #beats #2hollis  #producer,955,,ProdbyTrans1t,75,2hollis type beat,https://i.ytimg.com/vi/EMHs3WM6i1U/maxresdefault.jpg,16,thumbnails\EMHs3WM6i1U.jpg
HLMbcENTTdA,"[free] 2hollis + nate sib type beat ""don't fall"" | prod. morecalcium",11691,,morecalcium,9190,2hollis type beat,https://i.ytimg.com/vi/HLMbcENTTdA/maxresdefault.jpg,121,thumbnails\HLMbcENTTdA.jpg
I9lk4jVylbo,"[free] playboi carti x 2hollis type beat ""convolution"" (prod. homeboyjakob)",562,hyperpop type beat|free hyperpop type beat|bladee type beat|homeboyjakob|yeat type beat|rage type beat|2hollis type beat|Ken Carson type beat|opium type beat|lil uzi vert type beat|starboy type beat|playboi carti type beat|free playboi carti type beat|destroy lonely type beat|i am music type beat|playboi carti x i am music type beat|music type beat|carti type beat|2025 type beat|free carti type beat|free ken carson type beat|agc type beat|playboi carti,homeboyjakob,3550,2hollis type beat,https://i.ytimg.com/vi/I9lk4jVylbo/maxresdefault.jpg,159,thumbnails\I9lk4jVylbo.jpg
tviHAy-_P2c,free 2hollis + nate sib + gunnr type beat cometrue,1726,free 2hollis type beat|2hollis type beat free|star boy type beat|2hollis type beat|star boy 2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|starboy 2hollis type beat|hard dance type beat|bladee type beat|2hollis trauma type beat|type beat free|hard type beat|midwxst type beat|free type beat|house type beat|club type beat|pop type beat|ecco2k type beat|ken carson type beat|ericdoa type beat,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/tviHAy-_P2c/maxresdefault.jpg,150,thumbnails\tviHAy-_P2c.jpg
Jss8JOBTMLc,"[FREE FOR PROFIT] Nate Sib x 2hollis Type Beat - ""garden""",3683,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|aldn type beat|hyperpop type beat|hyperpop beat|hyperpop type beat free for profit|pop type beat|hyperpop type beat 2025|siem spark|pop type beat 2025|dance type beat|electro pop type beat|free for profit|2hollis type beat|2hollis type beat free for profit|nate sib type beat|type beat|type beat free for profit|type beat 2025|botanica type beat|nate sib type beat free for profit,siem spark,28200,2hollis type beat,https://i.ytimg.com/vi/Jss8JOBTMLc/maxresdefault.jpg,137,thumbnails\Jss8JOBTMLc.jpg
DErpIOfYttc,"[free] 2hollis type beat - ""killah""",9754,2hollis type beat|free 2hollis type beat|sad 2hollis type beat|2hollis type beat free|ericdoa type beat|ecco2k type beat|bladee type beat|2hollis dance type beat|type beat free|god type beat|star boy type beat|star boy x 2hollis type beat|damon r type beat|tofito|tofito beats|glaive type beat|midwxst type beat|2hollis type beat free for profit|2hollis type beat 2024|2hollis type beat 2025|2hollis type beat hard|2 hollis type beat|type beat,Tofito Beats,23300,2hollis type beat,https://i.ytimg.com/vi/DErpIOfYttc/maxresdefault.jpg,115,thumbnails\DErpIOfYttc.jpg
BsCKjrpjC-M,"[SOLD] 2HOLLIS + TRAUMA type beat ""gypsum"" (prod. dellyones)",67595,2hollis jeans type beat|2hollis ken carson type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|2hollis type beat free for profit|2hollis type beat jeans|2hollis type beat trauma|2hollis x hard dance type beat|free 2hollis type beat|hard dance type beat|star boy type beat|starboy type beat|ken carson type beat,dellyones,870,2hollis type beat,https://i.ytimg.com/vi/BsCKjrpjC-M/maxresdefault.jpg,115,thumbnails\BsCKjrpjC-M.jpg
BBw5WGSkDAE,"[free] 2Hollis type beat - ""Paradise""",329,,vnaaer prod,4,2hollis type beat,https://i.ytimg.com/vi/BBw5WGSkDAE/maxresdefault.jpg,125,thumbnails\BBw5WGSkDAE.jpg
D_-ek7EZdKs,"(free) 2hollis type beat ""addict""",2972,2hollis type beat|star boy type beat|free 2hollis type beat|2hollis|2hollis type beat free|starboy type beat|sad 2hollis type beat|starboy 2hollis type beat|pop type beat|club type beat|2hollis type beat free for profit|ericdoa type beat|midwxst type beat|2hollis dance type beat|god type beat|hard type beat|bladee type beat|2 hollis type beat|crystal castles type beat|ecco2k type beat|type beat|gab3 type beat|type beat free|hyperpop type beat,1vurk,2470,2hollis type beat,https://i.ytimg.com/vi/D_-ek7EZdKs/maxresdefault.jpg,115,thumbnails\D_-ek7EZdKs.jpg
UNVUbGQg2sY,"[free] 2hollis + starboy + boy type beat ""turn off""",3376,2hollis type beat|free 2hollis type beat|2hollis type beat free|sad 2hollis type beat|pop type beat|2hollis|midwxst type beat|ericdoa type beat|2hollis dance type beat|club type beat|star boy type beat|type beat|hard type beat|bladee type beat|god type beat|ecco2k type beat|type beat free|star boy x 2hollis type beat|free type beat|2hollis safety|joalisho|hyperpop type beat|house type beat|yung lean type beat|hard dance type beat|beat|in|inexistent,inexistent,254,2hollis type beat,https://i.ytimg.com/vi/UNVUbGQg2sY/maxresdefault.jpg,108,thumbnails\UNVUbGQg2sY.jpg
B8UKxDhhXOE,(FREE) 2HOLLIS x HYPERPOP x ELECTRO HOUSE TYPE BEAT - Fade [prod. by WHAT?BOY],697,hyperpop type beat|hyperpop|hyperpop type beat free for profit|2hollis dance type beat|2hollis type beat|ericdoa type beat|hard dance|2hollis|2hollis type beat free for profit|electro house type beat|2010 pop type beat|scenecore type beat|city pop|hyperpop dance|house|hyperpop dance type beat|damon r|jane remover type beat|jane remover|scenecore type beat free for profit|hyperpop house type beat|hyperpop house|jane remover revenge seekers|2hollis star,WHAT?BOY [BEATS],1350,2hollis type beat,https://i.ytimg.com/vi/B8UKxDhhXOE/maxresdefault.jpg,120,thumbnails\B8UKxDhhXOE.jpg
OCcFJQnPYzg,How to make 2hollis type beat #beatmaker #beats #2hollistypebeat #tutorial #clubtypebeat,3005,,forreal,36,2hollis type beat,https://i.ytimg.com/vi/OCcFJQnPYzg/maxresdefault.jpg,59,thumbnails\OCcFJQnPYzg.jpg
BQjlsq85uLk,"[FREE] 2hollis type beat - ""burn""",1288,,prod by stryder,4210,2hollis type beat,https://i.ytimg.com/vi/BQjlsq85uLk/maxresdefault.jpg,125,thumbnails\BQjlsq85uLk.jpg
RUyYpEsn_Rg,nate sib + 2hollis + kesha type beat,14781,2hollis|2hollis type beat|edm|edm type beat|house|house type beat|hard dance type beat|free for profit|crystal castles type beat|drain|star boy|kesha type beat|kesha|ke$ha|charli xcx type beat|charli xcx|brat type beat|brat|star boy type|bladee type beat|electroclash|electroclash type beat|2010 edm type beat|nate sib type beat|nate sib|club house|hyperpop type beat|hyperpop|eurodance type beat|yabujin type beat|free beat|pop type beat|forzen,forzen,4580,2hollis type beat,https://i.ytimg.com/vi/RUyYpEsn_Rg/maxresdefault.jpg,130,thumbnails\RUyYpEsn_Rg.jpg
QEKwzs8X1gA,2hollis type beat. #2hollis #dance #typebeat #freebeat,26,,WILSSSON,39,2hollis type beat,https://i.ytimg.com/vi/QEKwzs8X1gA/maxresdefault.jpg,36,thumbnails\QEKwzs8X1gA.jpg
0wjG_qG7-yo,"[SOLD] jane remover + 2hollis + skrillex + dariacore type beat ""i like ü""",4281,808ad|prod 808ad|jane remover|jane remover type beat|underscores type beat|jane remover hyperpop type beat|jane remover dariacore type beat|dariacore type beat|ericdoa type beat|leroy x dariacore type beat|2hollis type beat|2hollis type beat free for profit|skrillex type beat|hyperpop type beat|jane remover dariacore|digicore type beat|experimental type beat|ambient experimental type beat|glitchcore type beat|jane remover dancing with your eyes closed,Prod. 808AD,8420,2hollis type beat,https://i.ytimg.com/vi/0wjG_qG7-yo/maxresdefault.jpg,142,thumbnails\0wjG_qG7-yo.jpg
6LZ8EAB4O9I,"PLAYBOI CARTI x 2HOLLIS x TYPE BEAT - ""GOLD""",9634,kanye west type beat|070 shake|type beat|kanye west|experimental|rap|sample|travis scott|instrumental|beat|experimental type beat|sapjer|travis scott type beat|producer x|arcane beats|vultures|2024|kanye|west|vultures type beat|type|synth|playboi carti|yeezus|070 shake type beats|new|travis scott type beat hard|kanye west type beat yeezus|synth type beat|mike dean type beat|type beat travis scott|experimental trap type beat|2hollis,Morgan,14900,2hollis type beat,https://i.ytimg.com/vi/6LZ8EAB4O9I/maxresdefault.jpg,153,thumbnails\6LZ8EAB4O9I.jpg
ueqeLVaIm-0,2HOLLIS NATE SIB HARDSTYLE TYPE BEAT - A NIGHT CALLED YOU,687,2hollis type beat|free 2hollis type beat|2hollis dance type beat|2hollis|hard type beat|type beat free|star boy type beat|type beat|nate sib type beat|nate sib|free nate sib famous type beat|free type beat|ecco2k type beat|nate sib famous|starboy type beat|bladee type beat|damon r type beat|damon r|gab3 type beat|hyperpop type beat|hardstyle type beat|kimj type beat|the hellp type beat|prettijosae|pop type beat|damon rush|trap type beat,prettijosae,756,2hollis type beat,https://i.ytimg.com/vi/ueqeLVaIm-0/maxresdefault.jpg,140,thumbnails\ueqeLVaIm-0.jpg
53EQLIkHXbY,*free for profit* 2hollis + ian type beat - *safety2*,4137,2hollis|2hollis safety|2hollis type beat|2hollis type beat free|As Within So Without|beat|bladee type beat|club type beat|drain gang|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|freestyle type beat|god type beat|hard type beat|house type beat|joalisho|mage 1|meta|midwxst type beat|pop type beat|rap beat|sad 2hollis type beat|the jarl|trap beat|type beat|type beat free|white tiger|yung lean type beat,+fiftyzeros,5670,2hollis type beat,https://i.ytimg.com/vi/53EQLIkHXbY/maxresdefault.jpg,122,thumbnails\53EQLIkHXbY.jpg
8d4Xj9o_aiY,"[free] 2hollis + star type beat ""nice""",216,2hollis type beat|free 2hollis type beat|star boy 2hollis type beat|2hollis type beat free|star boy type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|starboy 2hollis type beat|hard dance type beat|2hollis trauma type beat|house type beat|ken carson type beat|midwxst type beat|bladee type beat|hard type beat|pop type beat|2hollis gold type beat|club type beat|trauma type beat|ecco2k type beat|jeans type beat,tvdanger2,140,2hollis type beat,https://i.ytimg.com/vi/8d4Xj9o_aiY/maxresdefault.jpg,150,thumbnails\8d4Xj9o_aiY.jpg
dH6l0m9BTvE,free 2hollis + nate sib + gunnr type beat forgive me,2373,nate sib type beat|free 2hollis type beat|2hollis type beat free|nate sib famous type beat|2hollis type beat|sad 2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|2hollis x hard dance type beat|type beat free|star boy 2hollis type beat|hard type beat|star boy type beat|hard dance type beat|type beat|nate sib|midwxst type beat|pop type beat|club type beat|ericdoa type beat|2hollis|nate sib famous|nate sib dance type beat,tiresss / underrated club,5890,2hollis type beat,https://i.ytimg.com/vi/dH6l0m9BTvE/maxresdefault.jpg,166,thumbnails\dH6l0m9BTvE.jpg
ClNbq08REbI,"[FREE FOR PROFIT] Nate Sib x 2hollis Type Beat - ""nightlife""",5997,glaive type beat|ericdoa type beat|brakence type beat|midwxst type beat|hyperpop type beat|hyperpop beat|hyperpop type beat free for profit|aries type beat|glitchcore type beat|pop type beat|anti pop type beat|hyperpop type beat 2025|siem spark|electro pop type beat|free for profit|nate sib type beat|2hollis type beat|nate sib type beat free for profit|2hollis type beat free for profit|2hollis pop type beat|nate sib tonight type beat|kimj type beat,siem spark,28200,2hollis type beat,https://i.ytimg.com/vi/ClNbq08REbI/maxresdefault.jpg,119,thumbnails\ClNbq08REbI.jpg
_fI_rdUgNRg,"[FREE] 2hollis x hyperpop type beat - ""iridescent""",915,,prod by stryder,4210,2hollis type beat,https://i.ytimg.com/vi/_fI_rdUgNRg/maxresdefault.jpg,141,thumbnails\_fI_rdUgNRg.jpg
iDNG3h1FMQE,HOW I MADE 2HOLLIS TYPE BEAT | FULL BEAT ON THIS CHANNEL #typebeat #2hollis,43,,prod. wavvocean,39,2hollis type beat,https://i.ytimg.com/vi/iDNG3h1FMQE/maxresdefault.jpg,40,thumbnails\iDNG3h1FMQE.jpg
