video_id,title,views,tags,channel_name,subscribers,search_query,thumbnail_url,duration_seconds,thumbnail_path,search_volume
ueOYduJX_R0,"[Free] Nate Sib Type Beat ""don't stress""",756,,Yuni ,33,nate sib type beat,https://i.ytimg.com/vi/ueOYduJX_R0/maxresdefault.jpg,110,thumbnails\ueOYduJX_R0.jpg,261955.0
rEq4B-2Z8x4,"(free) nate sib + 2hollis type beat ""memorable""",746,2hollis dance type beat|2hollis nate sib type beat|2hollis type beat|2hollis type beat free|2hollis x hard dance type beat|club type beat|ericdoa type beat|free 2hollis type beat|free 5ivestarz type beat|free star boy type beat|hard dance type beat|hard type beat|midwxst type beat|nate sib type beat|pop type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|type beat|type beat free,7sighs,994,nate sib type beat,https://i.ytimg.com/vi/rEq4B-2Z8x4/maxresdefault.jpg,115,thumbnails\rEq4B-2Z8x4.jpg,261955.0
AyMsOvJ_FZs,"DAMON R NATE SIB 2HOLLIS TYPE BEAT ""WHEREAREuNOW""",734,2hollis type beat|star boy type beat|free 2hollis type beat|hard dance type beat|nate sib type beat|star boy x 2hollis type beat|2hollis type beat free|2hollis dance type beat|pop type beat|hard type beat|sad 2hollis type beat|2hollis|club type beat|midwxst type beat|type beat|ericdoa type beat|2hollis x hard dance type beat|type beat free|damon r type beat|god type beat|nate sib|gab3 type beat|free type beat|damon r|starboy type beat|prettijosae,prettijosae,757,nate sib type beat,https://i.ytimg.com/vi/AyMsOvJ_FZs/maxresdefault.jpg,130,thumbnails\AyMsOvJ_FZs.jpg,261955.0
05S2gmVknR8,"[FREE FOR PROFIT] Hyperpop type beat ""TimeToKillTheLight""",731,StriveBeats|Strive|Strive Hyperpop|midwxst type beat|Brakence Type Beat|hyperpop type beat|hyperpop type beat free for profit|brakence type beat|free for profit hyperpop|midwxst type beat free for profit|100 gecs type beat|brakence type beat free for profit|glitchcore type beat|brakence|sub urban type beat free for profit|rouri404 type beat|tym type beat|hyperpunk type beat|eden type beat|dubstep type beat,StriveBeats,1810,hyperpop type beat,https://i.ytimg.com/vi/05S2gmVknR8/maxresdefault.jpg,120,thumbnails\05S2gmVknR8.jpg,0.0
4yg_frf3qjg,free 2hollis x nate sib type beat - dance baby now,729,,souzisouzisouzi,105,nate sib type beat,https://i.ytimg.com/vi/4yg_frf3qjg/maxresdefault.jpg,137,thumbnails\4yg_frf3qjg.jpg,261955.0
4yg_frf3qjg,free 2hollis x nate sib type beat - dance baby now,729,,souzisouzisouzi,105,nate sib type beat,https://i.ytimg.com/vi/4yg_frf3qjg/maxresdefault.jpg,137,thumbnails\4yg_frf3qjg.jpg,261955.0
fXxZVP7WlLc,"[FREE] Midwxst x Ericdoa Type Beat - ""contact"" (pluggnb x hyperpop style)",704,2hollis type beat|aldn type beat|anti pop type beat|aries type beat|bedroom pop type beat|brakence type beat|electro pop type beat|ericdoa type beat|free glaive type beat|glaive type beat|hyper pop type beat|hyperpop beat|hyperpop type beat|hyperpop type beat 2024|indie pop type beat|midwxst type beat|midwxst type beat back in action|midwxst type beat hard|midwxst type beat hyperpop|okaykoda|pop type beat|pop type beat 2024|tsubi club type beat,OkayKoda,2830,hyperpop type beat,https://i.ytimg.com/vi/fXxZVP7WlLc/maxresdefault.jpg,131,thumbnails\fXxZVP7WlLc.jpg,0.0
B8UKxDhhXOE,(FREE) 2HOLLIS x HYPERPOP x ELECTRO HOUSE TYPE BEAT - Fade [prod. by WHAT?BOY],697,hyperpop type beat|hyperpop|hyperpop type beat free for profit|2hollis dance type beat|2hollis type beat|ericdoa type beat|hard dance|2hollis|2hollis type beat free for profit|electro house type beat|2010 pop type beat|scenecore type beat|city pop|hyperpop dance|house|hyperpop dance type beat|damon r|jane remover type beat|jane remover|scenecore type beat free for profit|hyperpop house type beat|hyperpop house|jane remover revenge seekers|2hollis star,WHAT?BOY [BEATS],1350,2hollis type beat,https://i.ytimg.com/vi/B8UKxDhhXOE/maxresdefault.jpg,120,thumbnails\B8UKxDhhXOE.jpg,11237409.0
nEzxUVqwQKk,NATE SIB POP 2HOLLIS DANCE TYPE BEAT - BLUE LIPS,690,2hollis|2hollis dance type beat|2hollis type beat|bladee type beat|damon r|damon r type beat|ecco2k type beat|famous type beat|free 2hollis type beat|free nate sib famous type beat|free type beat|gab3 type beat|hard dance type beat|hard type beat|hardstyle type beat|hyperpop type beat|kimj type beat|nate sib|nate sib famous|nate sib type beat|star boy type beat|starboy type beat|the hellp type beat|type beat|type beat free|prettijosae,prettijosae,757,nate sib type beat,https://i.ytimg.com/vi/nEzxUVqwQKk/maxresdefault.jpg,125,thumbnails\nEzxUVqwQKk.jpg,261955.0
ueqeLVaIm-0,2HOLLIS NATE SIB HARDSTYLE TYPE BEAT - A NIGHT CALLED YOU,687,2hollis type beat|free 2hollis type beat|2hollis dance type beat|2hollis|hard type beat|type beat free|star boy type beat|type beat|nate sib type beat|nate sib|free nate sib famous type beat|free type beat|ecco2k type beat|nate sib famous|starboy type beat|bladee type beat|damon r type beat|damon r|gab3 type beat|hyperpop type beat|hardstyle type beat|kimj type beat|the hellp type beat|prettijosae|pop type beat|damon rush|trap type beat,prettijosae,756,2hollis type beat,https://i.ytimg.com/vi/ueqeLVaIm-0/maxresdefault.jpg,140,thumbnails\ueqeLVaIm-0.jpg,11237409.0
QHEB_Bk8uH8,"2hollis + nate sib type beat ""cavalry""",684,,Weizen,183,nate sib type beat,https://i.ytimg.com/vi/QHEB_Bk8uH8/maxresdefault.jpg,124,thumbnails\QHEB_Bk8uH8.jpg,261955.0
lkGtR6KcHUM,"nate sib x 2hollis type beat ""traveller""",673,star boy type beat|2hollis type beat|star boy x 2hollis type beat|free star boy type beat|free 2hollis type beat|nate sib type beat|2hollis nate sib type beat|2hollis crush type beat|hard dance type beat|2hollis x hard dance type beat|2hollis x boy type beat|experimental type beat|2hollis x nate sib type beat|2hollis x experimental type beat|nate sib x experimental type beat|damon r type beat|famous type beat|star type beat|2hollis x star type beat|lazylabor,lazylabor,520,nate sib type beat,https://i.ytimg.com/vi/lkGtR6KcHUM/maxresdefault.jpg,150,thumbnails\lkGtR6KcHUM.jpg,261955.0
BKqNyrtOrXg,2hollis type beat “ sidekick 2 “,669,,wydastral,5210,2hollis type beat,https://i.ytimg.com/vi/BKqNyrtOrXg/maxresdefault.jpg,85,thumbnails\BKqNyrtOrXg.jpg,11237409.0
daYjnYNr53Y,"nate sib + 2hollis + 2012 edm type beat ""all to myself"" (Prod. 808AD + Damazein)",645,808ad|prod 808ad|2hollis type beat|nate sib|2hollis|type beat 2hollis|nate sib type beat|2hollis dance type beat|nate sib type beat free for profit|nate sib electronic type beat|2hollis type beat free|2hollis nate sib type beat|starboy type beat|2hollis x harddance type beat|harddance type beat|2hollis star type beat|edm type beat|2012 edm type beat|dance type beat|justin bieber type beat|experimental type beat|ambient experimental type beat,Prod. 808AD,8420,nate sib type beat,https://i.ytimg.com/vi/daYjnYNr53Y/maxresdefault.jpg,140,thumbnails\daYjnYNr53Y.jpg,261955.0
I-IkBO5Zcso,"nate sib x gunnr type beat - ""thunder"" (prod. jimma)",632,UNDERDOGS.OOO|UNDERDOGS|mayze|free 2hollis type beat|2hollis type beat free|nate sib type beat|2hollis type beat|2hollis dance type beat|star boy x 2hollis type beat|sad 2hollis type beat|type beat free|2hollis x hard dance type beat|free nate sib famous type beat|star boy type beat|star boy 2hollis type beat|hard type beat|nate sib famous type beat|type beat|pop type beat|club type beat|hard dance type beat|nate sib|2hollis|gunnr|gunnr type beat,UNDERDOG COLLECTIVE BEATS,1030,nate sib type beat,https://i.ytimg.com/vi/I-IkBO5Zcso/maxresdefault.jpg,155,thumbnails\I-IkBO5Zcso.jpg,261955.0
ePn9whrfpC4,[FREE] Digicore x Hyperpop type beat “Lovesick 3” (prod. wuhan),615,,Wuhan,1040,hyperpop type beat,https://i.ytimg.com/vi/ePn9whrfpC4/maxresdefault.jpg,151,thumbnails\ePn9whrfpC4.jpg,0.0
YjoCrTUGNF8,"[free] nate sib x 2hollis type beat ""our time""",599,nate sib type beat|free nate sib type beat|2hollis type beat|free 2hollis type beat|free for profit 2hollis type beat|starboy type beat|free starboy type beat|damon r type beat,rans0m,816,nate sib type beat,https://i.ytimg.com/vi/YjoCrTUGNF8/maxresdefault.jpg,107,thumbnails\YjoCrTUGNF8.jpg,261955.0
YjoCrTUGNF8,"[free] nate sib x 2hollis type beat ""our time""",599,nate sib type beat|free nate sib type beat|2hollis type beat|free 2hollis type beat|free for profit 2hollis type beat|starboy type beat|free starboy type beat|damon r type beat,rans0m,816,nate sib type beat,https://i.ytimg.com/vi/YjoCrTUGNF8/maxresdefault.jpg,107,thumbnails\YjoCrTUGNF8.jpg,261955.0
QKWO7SakD08,ASK HER WITH 2HOLLIS TYPE BEAT,594,2hollis type beat|free 2hollis type beat|2hollis dance type beat|2hollis|hard type beat|type beat free|star boy type beat|type beat|nate sib type beat|hard dance type beat|nate sib|free nate sib famous type beat|god type beat|free type beat|ecco2k type beat|joalisho|nate sib famous|starboy type beat|bladee type beat|famous type beat|damon r type beat|damon r|gab3 type beat|hyperpop type beat|hardstyle type beat|kimj type beat|the hellp type beat,joalisho,4380,2hollis type beat,https://i.ytimg.com/vi/QKWO7SakD08/maxresdefault.jpg,115,thumbnails\QKWO7SakD08.jpg,11237409.0
D28VVf3U3i8,"[SOLD] 2hollis + snow strippers + nate sib type beat ""berries""",590,nate sib type beat|2hollis type beat|2hollis type beat free|free 2hollis type beat|snow strippers type beat|2hollis dance type beat|hard dance type beat|star boy x 2hollis type beat|2hollis x hard dance type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|2hollis|free nate sib type beat|pop type beat|nate sib|hard type beat|starboy 2hollis type beat|2hollis trauma type beat|ericdoa type beat|ecco2k type beat|snow strippers,tvdanger2,142,nate sib type beat,https://i.ytimg.com/vi/D28VVf3U3i8/maxresdefault.jpg,167,thumbnails\D28VVf3U3i8.jpg,261955.0
GJ3YYihq5v8,2HOLLIS + STAR + NATE SIB TYPE BEAT,579,2hollis|2hollis type beat|edm|edm type beat|house|house type beat|hard dance type beat|free for profit|crystal castles type beat|drain gang type beat|drain|star boy|star boy type|bladee type beat|electroclash|electroclash type beat|damon r|damon rush|snow strippers type beat|snow strippers|2010 edm type beat|nate sib type beat|nate sib|club house|ecco2k type beat|skrillex type beat|hyperpop type beat|hyperpop|free beat|pop type beat|forzen,forzen,4580,nate sib type beat,https://i.ytimg.com/vi/GJ3YYihq5v8/hqdefault.jpg,166,thumbnails\GJ3YYihq5v8.jpg,261955.0
GJ3YYihq5v8,2HOLLIS + STAR + NATE SIB TYPE BEAT,579,2hollis|2hollis type beat|edm|edm type beat|house|house type beat|hard dance type beat|free for profit|crystal castles type beat|drain gang type beat|drain|star boy|star boy type|bladee type beat|electroclash|electroclash type beat|damon r|damon rush|snow strippers type beat|snow strippers|2010 edm type beat|nate sib type beat|nate sib|club house|ecco2k type beat|skrillex type beat|hyperpop type beat|hyperpop|free beat|pop type beat|forzen,forzen,4580,nate sib type beat,https://i.ytimg.com/vi/GJ3YYihq5v8/hqdefault.jpg,166,thumbnails\GJ3YYihq5v8.jpg,261955.0
dDE7tY8teOk,"[free] 2hollis + nate sib type beat - ""flash""",570,2hollis|2hollis dance type beat|2hollis type beat|2hollis type beat free|2hollis x hard dance type beat|club type beat|ericdoa type beat|free 2hollis type beat|free nate sib famous type beat|god type beat|hard dance type beat|hard type beat|midwxst type beat|nate sib|nate sib famous type beat|nate sib type beat|pop type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|type beat|type beat free,kbsky,68,2hollis type beat,https://i.ytimg.com/vi/dDE7tY8teOk/maxresdefault.jpg,165,thumbnails\dDE7tY8teOk.jpg,11237409.0
I9lk4jVylbo,"[free] playboi carti x 2hollis type beat ""convolution"" (prod. homeboyjakob)",562,hyperpop type beat|free hyperpop type beat|bladee type beat|homeboyjakob|yeat type beat|rage type beat|2hollis type beat|Ken Carson type beat|opium type beat|lil uzi vert type beat|starboy type beat|playboi carti type beat|free playboi carti type beat|destroy lonely type beat|i am music type beat|playboi carti x i am music type beat|music type beat|carti type beat|2025 type beat|free carti type beat|free ken carson type beat|agc type beat|playboi carti,homeboyjakob,3550,2hollis type beat,https://i.ytimg.com/vi/I9lk4jVylbo/maxresdefault.jpg,159,thumbnails\I9lk4jVylbo.jpg,11237409.0
yvM6llA3Jgk,"[free for profit] 2hollis x nate sib type beat ""running away""",543,2hollis type beat|pop type beat|nate sib type beat|free for profit hyperpop|dante red type beat|ericdoa always on my mind|travis barker type beat|hyperpop dance type beat|internet girl type beat|hyperpunk type|hollis x hard dance type beat|2hollis type beat free|ken carson type beat|opium type beat|rage type|osamason type beat|2hollis trauma type beat|2hollis free type bea|bichare|bichare type beat,Bichare,23,nate sib type beat,https://i.ytimg.com/vi/yvM6llA3Jgk/maxresdefault.jpg,108,thumbnails\yvM6llA3Jgk.jpg,261955.0
yvM6llA3Jgk,"[free for profit] 2hollis x nate sib type beat ""running away""",543,2hollis type beat|pop type beat|nate sib type beat|free for profit hyperpop|dante red type beat|ericdoa always on my mind|travis barker type beat|hyperpop dance type beat|internet girl type beat|hyperpunk type|hollis x hard dance type beat|2hollis type beat free|ken carson type beat|opium type beat|rage type|osamason type beat|2hollis trauma type beat|2hollis free type bea|bichare|bichare type beat,Bichare,23,nate sib type beat,https://i.ytimg.com/vi/yvM6llA3Jgk/maxresdefault.jpg,108,thumbnails\yvM6llA3Jgk.jpg,261955.0
MadT3CqS218,"[free] 2hollis x nate sib type beat - ""fantastic""",531,2hollis type beat|free 2hollis type beat|2hollis type beat free|sad 2hollis type beat|2hollis dance type beat|pop type beat|midwxst type beat|ericdoa type beat|star boy x 2hollis type beat|hard type beat|bladee type beat|star boy type beat|2hollis x hard dance type beat|ecco2k type beat|type beat|starboy type beat|club type beat|star boy 2hollis type beat|2hollis trauma type beat|hard dance type beat|2hollis type beat free for profit|nate sib type beat,flymee,205,nate sib type beat,https://i.ytimg.com/vi/MadT3CqS218/maxresdefault.jpg,136,thumbnails\MadT3CqS218.jpg,261955.0
PRLwgKINrck,"[FREE] 2hollis type beat - ""Silver""",527,2hollis|2hollis type beat|2hollis type beat free|2hollis instrumentals|nate sib type beat|nate sib|hyperpop|hyperpop type beat|anti pop type beat|rave type beat|rage type beat|techno type beat,Prod. IMMORTAL,15600,2hollis type beat,https://i.ytimg.com/vi/PRLwgKINrck/maxresdefault.jpg,100,thumbnails\PRLwgKINrck.jpg,11237409.0
MCBUhjhaJy8,"[FREE] 2HOLLIS X NATE SIB X HYPERPOP TYPE BEAT ""DESTINY""",523,2hollis type beat|2hollis dance type beat|2hollis hard dance type beat|2hollis type beat free|free 2hollis type beat|sad 2hollis type beat|hyperpop dance type beat|free 2hollis dance type beat|hard dance type beat|hyperpop type beat|dance type beat|star boy x 2hollis type beat|star boy 2hollis type beat|rave type beat|free starboy 2hollis type beat|5ivestarz type beat|free hyperpop type beat|starboy dance type beat|star boy type beat|pop type beat,kire,2370,nate sib type beat,https://i.ytimg.com/vi/MCBUhjhaJy8/maxresdefault.jpg,127,thumbnails\MCBUhjhaJy8.jpg,261955.0
wTHY3XrV2Dg,"2HOLLIS NATE SIB STAR TYPE BEAT ""THIN AIR THICK FEELINGS""",512,2hollis|2hollis dance type beat|2hollis type beat|bladee type beat|damon r|damon r type beat|ecco2k type beat|famous type beat|free 2hollis type beat|free nate sib famous type beat|free type beat|gab3 type beat|hard dance type beat|hard type beat|hardstyle type beat|hyperpop type beat|kimj type beat|nate sib|nate sib famous|nate sib type beat|star boy type beat|starboy type beat|the hellp type beat|type beat|type beat free|prettijosae|hyperpop,prettijosae,757,nate sib type beat,https://i.ytimg.com/vi/wTHY3XrV2Dg/maxresdefault.jpg,160,thumbnails\wTHY3XrV2Dg.jpg,261955.0
OKgQreTujuA,[free] 2hollis star type beat,498,2hollis dance type beat|2hollis gold type beat|2hollis nerve type beat|2hollis new album type beat|2hollis star type beat|2hollis trauma type beat|2hollis type beat|2hollis type beat free|club type beat|free 2hollis type beat|hard dance type beat|hard type beat|house type beat|jeans type beat|midwxst type beat|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy 2hollis type beat|trauma type beat,ausuro,3420,2hollis type beat,https://i.ytimg.com/vi/OKgQreTujuA/maxresdefault.jpg,95,thumbnails\OKgQreTujuA.jpg,11237409.0
6u4cDTyFKlw,"2HOLLIS NATE SIB HARDSTYLE TYPE BEAT ""CRUISIN' ON NOTHING""",492,2hollis|2hollis dance type beat|2hollis safety|2hollis type beat|2hollis type beat free|bladee type beat|club type beat|ecco2k type beat|ericdoa type beat|free 2hollis type beat|free type beat|hard dance|hard type beat|hardstyle|hardstyle type beat|house type beat|hyperpop type beat|midwxst type beat|pop type beat|sad 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy type beat|type beat|type beat free|prettijosae|nate sib,prettijosae,757,nate sib type beat,https://i.ytimg.com/vi/6u4cDTyFKlw/maxresdefault.jpg,140,thumbnails\6u4cDTyFKlw.jpg,261955.0
npBa9EZKpF0,"2HOLLIS x NATE SIB TYPE BEAT - ""AFRAID""",492,2hollis type beat|2hollis|nate sib type beat|free 2hollis type beat|2hollis type beat free|2hollis dance type beat|nate sib|pop type beat|hard dance type beat|hard type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|type beat|famous type beat|2hollis trauma type beat|2hollis x nate sib type beat,endizzy,1990,nate sib type beat,https://i.ytimg.com/vi/npBa9EZKpF0/maxresdefault.jpg,116,thumbnails\npBa9EZKpF0.jpg,261955.0
xVroa81qK24,"[FREE] Nate Sib x 2hollis Type Beat - ""orbital!""",482,nate sib type beat|aypeee type beat|aypeee|nate sib x 2hollis type beat|nate sib type beat free|free nate sib type beat|free nate sib type beat 2025|nate sib 2025 type beat|nate sib type beat 2025|nate sib 2024 type beat|2hollis x nate sib type beat|2hollis beat|nate sib beat free|free nate sib beat,aypeee,3380,nate sib type beat,https://i.ytimg.com/vi/xVroa81qK24/maxresdefault.jpg,159,thumbnails\xVroa81qK24.jpg,261955.0
S-kaxY0FRmg,"[free] 2hollis x damon r x nate sib type beat ""runaway"" | hard experimental 2hollis type beat",475,2hollis type beat|2hollis type beat hard|2hollis type beat free|2hollis type beat gold|starboy type beat|ken carson x 2hollis type beat|nettspend type beat hard|damon r type beat|nate sib type beat|jane remover type beat|hyperpop type beat hard|ken carson type beat free|rage type beat|osamason type beat|nate sib type beat free|opium type beat hard|midwxst type beat|hard dance type beat|dark hyperpop type beat|midwxst type beat hard|jane remover jrjrjr,phaseshift,1590,2hollis type beat,https://i.ytimg.com/vi/S-kaxY0FRmg/maxresdefault.jpg,109,thumbnails\S-kaxY0FRmg.jpg,11237409.0
tikexZiN5qk,"[FREE FOR PROFIT] 2hollis x natesib type beat - ""afraid""",475,ken carson type beat|opium type beat|playboi carti type beat|destroy lonely type beat|homixide gang type beat|rock type beat|rage type beat|kai angel type beat|free ken carson type beat|free opium type beats|hyperpop type beat|2hollis type beat|nate sib type beat|2hollis x hard dance type beat|2hollis type beat free|2hollis trauma type beat|2hollis free type beat|nettspend type beat|free nate sib type beat|nate sib tonight|edm beat,prod. tosha ♡,18,2hollis type beat,https://i.ytimg.com/vi/tikexZiN5qk/maxresdefault.jpg,154,thumbnails\tikexZiN5qk.jpg,11237409.0
S-kaxY0FRmg,"[free] 2hollis x damon r x nate sib type beat ""runaway"" | hard experimental 2hollis type beat",475,2hollis type beat|2hollis type beat hard|2hollis type beat free|2hollis type beat gold|starboy type beat|ken carson x 2hollis type beat|nettspend type beat hard|damon r type beat|nate sib type beat|jane remover type beat|hyperpop type beat hard|ken carson type beat free|rage type beat|osamason type beat|nate sib type beat free|opium type beat hard|midwxst type beat|hard dance type beat|dark hyperpop type beat|midwxst type beat hard|jane remover jrjrjr,phaseshift,1590,2hollis type beat,https://i.ytimg.com/vi/S-kaxY0FRmg/maxresdefault.jpg,109,thumbnails\S-kaxY0FRmg.jpg,11237409.0
EaTR7Pgc5og,"sunburn + jima indie hyperpop type beat ""SEUL""",472,winnterzuko type beat|hyperpop type beat|winnterzuko x capoxxo type beat|snorunt type beat|type beat winnterzuko|free winnterzuko type beat|winnterzuko off type beat|free type beat|type beat|type beat hyperpop|type beat snorunt|jima type beat|indie rock type beat|hyperpop indie rock|sunburn prod|sunburn type beat|new wave|tkkf type beat|scenecore type beat|snoopi|snorunt indie rock|prod hyperpop|rock hyperpop instru|snorunt|sunburn x jima type beat,snoopi.mp3,1160,hyperpop type beat,https://i.ytimg.com/vi/EaTR7Pgc5og/maxresdefault.jpg,178,thumbnails\EaTR7Pgc5og.jpg,0.0
UD5fibR0FvI,"(free) 2hollis + nate sib type beat - ""dead""",467,2hollis dance type beat|2hollis type beat|2hollis type beat 2025|2hollis type beat free|ac1d type beat|bladee type beat|ecco2k type beat|ericdoa type beat|eurodance type beat|free 2hollis type beat|free nate sib type beat|gab3 type beat|house type beat|midwxst type beat|nate sib type beat|qvertex|sad 2hollis type beat|star boy 2hollis type beat|star boy type beat|star boy x 2hollis type beat|starboy 2hollis type beat|starboy type beat,prod. qvertex,165,nate sib type beat,https://i.ytimg.com/vi/UD5fibR0FvI/maxresdefault.jpg,130,thumbnails\UD5fibR0FvI.jpg,261955.0
fuxIG5AGeXo,free nate sib x 2hollis type beat (prod 8fold),466,,8fold,1260,nate sib type beat,https://i.ytimg.com/vi/fuxIG5AGeXo/maxresdefault.jpg,145,thumbnails\fuxIG5AGeXo.jpg,261955.0
8zlDfSmteng,free nate sib + 2hollis + gunnr type beat wannasee,459,gunnr type beat|gunnr|gunnr type beat free|gunnr free type beat|gunnr free beat|free beat gunnr|gunnr switch type beat|free gunnr type beat|nate sib|nate sib type beat|nate sib type beat free|2hollis type beat|nate sib + 2hollis + gunnr type beat|type beat gunnr|type beat nate sib|free type beat gunnr|free type beat nate sib|gunnr type beat free for profit|gunnr beat|type beat free gunnr|nate sib beat|type beat 2hollis|natesib|gunnr wannasee type beat,lloga4 / underrated club,107,nate sib type beat,https://i.ytimg.com/vi/8zlDfSmteng/hqdefault.jpg,136,thumbnails\8zlDfSmteng.jpg,261955.0
0z5aSVC2uqM,free nate sib + 2hollis + gunnr type beat we want,453,gunnr type beat|gunnr|gunnr type beat free|gunnr free type beat|gunnr free beat|free beat gunnr|gunnr switch type beat|free gunnr type beat|nettspend type beat|nate sib|nate sib type beat|nate sib type beat free|2hollis type beat|nate sib + 2hollis + gunnr type beat|type beat gunnr|type beat nate sib|free type beat gunnr|free type beat nate sib|gunnr type beat free for profit|gunnr beat|type beat free gunnr|nate sib beat|type beat 2hollis|natesib,lloga4 / underrated club,106,2hollis type beat,https://i.ytimg.com/vi/0z5aSVC2uqM/maxresdefault.jpg,119,thumbnails\0z5aSVC2uqM.jpg,11237409.0
0z5aSVC2uqM,free nate sib + 2hollis + gunnr type beat we want,453,gunnr type beat|gunnr|gunnr type beat free|gunnr free type beat|gunnr free beat|free beat gunnr|gunnr switch type beat|free gunnr type beat|nettspend type beat|nate sib|nate sib type beat|nate sib type beat free|2hollis type beat|nate sib + 2hollis + gunnr type beat|type beat gunnr|type beat nate sib|free type beat gunnr|free type beat nate sib|gunnr type beat free for profit|gunnr beat|type beat free gunnr|nate sib beat|type beat 2hollis|natesib,lloga4 / underrated club,106,2hollis type beat,https://i.ytimg.com/vi/0z5aSVC2uqM/maxresdefault.jpg,119,thumbnails\0z5aSVC2uqM.jpg,11237409.0
QyPTRBcr4T0,"(free) 2hollis + natesib type beat - ""3D"" (+3rdeye tiresss)",444,2hollis type beat|nate sib type beat|type beat|free 2hollis type beat|pop type beat|type beat free|midwxst type beat|hard type beat|ericdoa type beat|star boy type beat|2hollis type beat free|hard dance type beat|2hollis dance type beat|sad 2hollis type beat|club type beat|free nate sib famous type beat|star boy x 2hollis type beat|2hollis x hard dance type beat|star boy 2hollis type beat|nate sib famous type beat|hyperpop type beat,3rdeye,6120,2hollis type beat,https://i.ytimg.com/vi/QyPTRBcr4T0/maxresdefault.jpg,139,thumbnails\QyPTRBcr4T0.jpg,11237409.0
0C-mBgn25ng,"*free* sqwore + antipop + hyperpop type beat - ""blessed""",443,brakence type beat|glaive type beat|glaive|underscores|free for profit type beat|hyperpop type beat|indie rock|gabby start|gabby start type beat|indie rock type beat|twikipedia|sail life type beat|botanica|botanica type beat|sqwore type beat|brakence|midwest emo|guitar type beat|forzen|protagonist|protagonist type beat,prod. hilen,327,hyperpop type beat,https://i.ytimg.com/vi/0C-mBgn25ng/maxresdefault.jpg,120,thumbnails\0C-mBgn25ng.jpg,0.0
N3i52fspmVs,"[FREE FOR PROFIT] HYPERPOP TYPE BEAT - ""Vibin II""",439,freestyle type beat|trap beat|trap type beat|free type beat|type beat rap|pluggnb type beat|plugg type beat|pluggnb type beat free for profit|plugg|plugg type beat free for profit|plugg trap type beat|pluggnb|plugg free beat|plugg free type beat|plug free for profit|plug type beat|freestyle beat|type beat trap|beat rap|hyperpop type beat|hyperpop beat|free for profit|beat trap|dark trap type beat|trap beats|freestyle type beats|rap beats,KRow Beats,1450,hyperpop type beat,https://i.ytimg.com/vi/N3i52fspmVs/maxresdefault.jpg,167,thumbnails\N3i52fspmVs.jpg,0.0
cUT-mEn1-s8,"*free for profit* digicore x hyperpop type beat ""memories""",437,,Gorvex,111,hyperpop type beat,https://i.ytimg.com/vi/cUT-mEn1-s8/maxresdefault.jpg,147,thumbnails\cUT-mEn1-s8.jpg,0.0
ujnadWZgLCo,"[FREE] 2hollis type beat ""lie""",430,2hollis|2hollis type beat|hard dance type beat|free for profit|crystal castles type beat|star boy|star boy type|electroclash|club house|hyperpop type beat|hyperpop|eurodance type beat|free beat|experimental type beat|distorted crystal castles type beat|experimental crystal castles type beat|distorted witch house type beat|crystal castles hard beat|hard witch house type beat|electroslash type beat|dance type beat|2hollis type beat free|starboy type beat,reactance,51,2hollis type beat,https://i.ytimg.com/vi/ujnadWZgLCo/maxresdefault.jpg,118,thumbnails\ujnadWZgLCo.jpg,11237409.0
ujnadWZgLCo,"[FREE] 2hollis type beat ""lie""",430,2hollis|2hollis type beat|hard dance type beat|free for profit|crystal castles type beat|star boy|star boy type|electroclash|club house|hyperpop type beat|hyperpop|eurodance type beat|free beat|experimental type beat|distorted crystal castles type beat|experimental crystal castles type beat|distorted witch house type beat|crystal castles hard beat|hard witch house type beat|electroslash type beat|dance type beat|2hollis type beat free|starboy type beat,reactance,51,2hollis type beat,https://i.ytimg.com/vi/ujnadWZgLCo/maxresdefault.jpg,118,thumbnails\ujnadWZgLCo.jpg,11237409.0
S86XQ7Yq_Yo,(FREE) 2hollis x nate sib type beat ~ crash,427,,no$lv,50,2hollis type beat,https://i.ytimg.com/vi/S86XQ7Yq_Yo/maxresdefault.jpg,83,thumbnails\S86XQ7Yq_Yo.jpg,11237409.0
KDwxGd7e4Sk,*free for profit* 2hollis + tonser + nate sib type beat - fukc (p. lunarlad),422,,lunarlad,667,nate sib type beat,https://i.ytimg.com/vi/KDwxGd7e4Sk/maxresdefault.jpg,80,thumbnails\KDwxGd7e4Sk.jpg,261955.0
